stateCode,facilityName,facilityId,unitId,associatedStacks,year,quarter,countOpTime,sumOpTime,grossLoad,steamLoad,so2Mass,so2Rate,co2Mass,co2Rate,noxMass,noxRate,heatInput,primaryFuelInfo,secondaryFuelInfo,unitType,so2ControlInfo,noxControlInfo,pmControlInfo,hgControlInfo,programCodeInfo,camd_rggi_program,coats_unit_match,coats_facility_match,rggi_obligated,co2_intensity_st_per_mwh,co2_intensity_lb_per_mwh,co2_intensity_kg_per_mwh
NY,Riverbay Corp. - Co-Op City,52168,00004,,2024,2,1264,1256.0,15312.5,,,,,,6.032,0.069,176233.675,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,00004,,2024,3,2180,2176.25,26083.25,,,,,,1.573,0.0093,332306.1,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,00004,,2025,2,283,277.25,418.0,,,,,,1.767,0.1,35327.775,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,00004,,2025,3,1351,1342.25,16893.0,,,,,,7.903,0.0761,207690.025,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,00006,,2020,2,545,536.25,6195.75,,,,,,1.359,0.0422,69952.975,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,00006,,2020,3,2053,2049.25,24179.75,,,,,,0.445,0.0032,287602.1,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,00006,,2021,2,1029,1020.0,9230.0,,,,,,3.899,0.0661,134801.15,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,00006,,2021,3,2140,2131.0,24736.0,,,,,,1.408,0.0105,286194.1,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,00006,,2022,2,908,900.75,10625.5,,,,,,0.298,0.0053,120856.725,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,00006,,2022,3,1725,1721.5,20731.25,,,,,,0.313,0.0026,250787.2,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,00006,,2023,2,727,723.5,8527.25,,,,,,0.132,0.0027,97876.45,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,00006,,2023,3,1550,1547.25,18373.25,,,,,,0.43,0.0041,209832.575,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,00006,,2024,2,0,0.0,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,00006,,2024,3,0,0.0,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,00006,,2025,2,802,788.25,9248.5,,,,,,11.079,0.2157,102599.425,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,00006,,2025,3,1793,1773.75,21169.25,,,,,,2.127,0.0207,240548.375,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,0003HP,,2020,2,1242,1239.0,,84310.25,,,,,2.952,0.0618,103927.525,Pipeline Natural Gas,Diesel Oil,Other boiler,,Low NOx Burner Technology (Dry Bottom only),,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,0003HP,,2020,3,2127,2119.5,,145390.75,,,,,3.374,0.0335,203929.3,Pipeline Natural Gas,Diesel Oil,Other boiler,,Low NOx Burner Technology (Dry Bottom only),,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,0003HP,,2021,2,539,531.25,,30671.0,,,,,0.78,0.0403,42204.15,Pipeline Natural Gas,Diesel Oil,Other boiler,,Low NOx Burner Technology (Dry Bottom only),,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,0003HP,,2021,3,470,461.0,,20961.25,,,,,0.443,0.0326,28870.55,Pipeline Natural Gas,Diesel Oil,Other boiler,,Low NOx Burner Technology (Dry Bottom only),,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,0003HP,,2022,2,95,91.75,,7497.5,,,,,0.187,0.0412,10082.1,Pipeline Natural Gas,Diesel Oil,Other boiler,,Low NOx Burner Technology (Dry Bottom only),,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,0003HP,,2022,3,1661,1657.0,,130598.25,,,,,3.116,0.0326,190385.85,Pipeline Natural Gas,Diesel Oil,Other boiler,,Low NOx Burner Technology (Dry Bottom only),,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,0003HP,,2023,2,1004,988.0,,81127.0,,,,,2.235,0.0391,112736.975,Pipeline Natural Gas,Diesel Oil,Other boiler,,Low NOx Burner Technology (Dry Bottom only),,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,0003HP,,2023,3,1524,1522.75,,121522.25,,,,,2.852,0.0325,175145.0,Pipeline Natural Gas,Diesel Oil,Other boiler,,Low NOx Burner Technology (Dry Bottom only),,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,0003HP,,2024,2,426,422.0,,29797.5,,,,,0.576,0.0289,42265.125,Pipeline Natural Gas,Diesel Oil,Other boiler,,Low NOx Burner Technology (Dry Bottom only),,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,0003HP,,2024,3,1940,1937.25,,141644.25,,,,,2.803,0.0278,200239.7,Pipeline Natural Gas,Diesel Oil,Other boiler,,Low NOx Burner Technology (Dry Bottom only),,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,0003HP,,2025,2,258,236.25,,14225.5,,,,,0.359,0.0359,20985.475,Pipeline Natural Gas,Diesel Oil,Other boiler,,Low NOx Burner Technology (Dry Bottom only),,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,0003HP,,2025,3,1328,1311.0,,85269.0,,,,,1.951,0.0321,122600.325,Pipeline Natural Gas,Diesel Oil,Other boiler,,Low NOx Burner Technology (Dry Bottom only),,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,HPB02,,2021,2,158,149.25,,3757.5,,,,,0.63,0.1316,9704.125,Pipeline Natural Gas,Diesel Oil,Other boiler,,,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,HPB02,,2021,3,509,505.0,,27029.0,,,,,0.963,0.0527,36997.675,Pipeline Natural Gas,Diesel Oil,Other boiler,,,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,HPB02,,2022,2,669,656.0,,71807.0,,,,,2.983,0.0542,108600.775,Pipeline Natural Gas,Diesel Oil,Other boiler,,,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,HPB02,,2022,3,540,539.25,,83511.5,,,,,3.154,0.0572,110336.85,Pipeline Natural Gas,Diesel Oil,Other boiler,,,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,HPB02,,2023,2,0,0.0,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Other boiler,,,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,HPB02,,2023,3,692,688.25,,73378.0,,,,,2.772,0.0533,102960.15,Pipeline Natural Gas,Diesel Oil,Other boiler,,,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,HPB02,,2024,2,992,979.5,,114545.5,,,,,5.847,0.0851,131373.825,Pipeline Natural Gas,Diesel Oil,Other boiler,,,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,HPB02,,2024,3,299,295.25,,24567.0,,,,,1.48,0.0845,35151.55,Pipeline Natural Gas,Diesel Oil,Other boiler,,,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,HPB02,,2025,2,508,502.5,,37162.5,,,,,2.101,0.0785,55624.675,Pipeline Natural Gas,Diesel Oil,Other boiler,,,,,SIPNOX,False,False,False,False,,,
NY,Riverbay Corp. - Co-Op City,52168,HPB02,,2025,3,690,686.5,,0.0,,,,,4.278,0.1,85534.475,Pipeline Natural Gas,Diesel Oil,Other boiler,,,,,SIPNOX,False,False,False,False,,,
NY,Rensselaer Cogen,54034,1GTDBS,,2020,1,0,0.0,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",True,True,True,True,,,
NY,Rensselaer Cogen,54034,1GTDBS,,2020,2,0,0.0,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",True,True,True,True,,,
NY,Rensselaer Cogen,54034,1GTDBS,,2020,3,14,12.85,765.95,,0.002,0.001,431.554,0.0591,0.148,0.0704,7259.088,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",True,True,True,True,0.5634231999477772,1126.8463998955544,511.1289291545923
NY,Rensselaer Cogen,54034,1GTDBS,,2020,4,56,54.26,4054.01,,0.011,0.001,2127.464,0.059,0.634,0.0505,35803.514,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",True,True,True,True,0.5247801559443612,1049.5603118887225,476.07254932754483
NY,Rensselaer Cogen,54034,1GTDBS,,2021,1,149,145.99,11078.26,,0.029,0.001,5762.251,0.059,1.361,0.0366,96959.312,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.5201404372166748,1040.2808744333497,471.8634672998955
NY,Rensselaer Cogen,54034,1GTDBS,,2021,2,132,124.43,8359.26,,0.023,0.001,4546.733,0.0591,1.246,0.0505,76509.553,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.5439157293827445,1087.8314587654888,493.4320495419954
NY,Rensselaer Cogen,54034,1GTDBS,,2021,3,97,92.55,6062.64,,0.017,0.001,3297.293,0.0591,0.902,0.0505,55485.489,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.5438708219521529,1087.7416439043056,493.3913102062501
NY,Rensselaer Cogen,54034,1GTDBS,,2021,4,130,125.93,9288.27,,0.024,0.001,4848.74,0.0591,1.31,0.0459,81590.553,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.5220283217434463,1044.0566434868924,473.5761273334647
NY,Rensselaer Cogen,54034,1GTDBS,,2022,1,111,105.23,6452.57,,0.017,0.001,3460.391,0.0591,1.024,0.055,58229.946,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.5362810477065728,1072.5620954131457,486.50598283061487
NY,Rensselaer Cogen,54034,1GTDBS,,2022,2,173,167.64,11499.9,,0.031,0.001,6114.43,0.0591,1.624,0.0466,102889.56,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.5316941886451187,1063.3883772902375,482.344854285533
NY,Rensselaer Cogen,54034,1GTDBS,,2022,3,306,294.19,19715.62,,0.054,0.001,10609.335,0.0591,2.779,0.045,178535.432,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.538118253445745,1076.23650689149,488.1726678414323
NY,Rensselaer Cogen,54034,1GTDBS,,2022,4,443,439.88,33489.08,,0.087,0.001,17217.886,0.059,4.096,0.0323,289708.39,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.5141343387157843,1028.2686774315687,466.4148263929507
NY,Rensselaer Cogen,54034,1GTDBS,,2023,1,44,42.93,3094.09,,0.008,0.001,1601.018,0.0591,0.449,0.0455,26936.66,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.5174439011147057,1034.8878022294114,469.41721089733005
NY,Rensselaer Cogen,54034,1GTDBS,,2023,2,0,0.0,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,,,
NY,Rensselaer Cogen,54034,1GTDBS,,2023,3,270,258.25,17179.93,,0.046,0.001,9189.108,0.0593,2.328,0.0423,154604.214,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.534874589128128,1069.749178256256,485.23006507080765
NY,Rensselaer Cogen,54034,1GTDBS,,2023,4,66,63.91,4389.99,,0.012,0.001,2288.874,0.0594,0.649,0.0523,38495.329,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.5213847867535005,1042.769573507001,472.99232221092984
NY,Rensselaer Cogen,54034,1GTDBS,,2024,1,0,0.0,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",True,True,True,True,,,
NY,Rensselaer Cogen,54034,1GTDBS,,2024,2,27,24.43,1482.48,,0.004,0.001,809.871,0.0591,0.257,0.0589,13624.353,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",True,True,True,True,0.5462947223571313,1092.5894447142625,495.59023566492635
NY,Rensselaer Cogen,54034,1GTDBS,,2024,3,57,52.24,3057.7,,0.009,0.001,1684.93,0.0591,0.689,0.0738,28346.215,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",True,True,True,True,0.5510449030316905,1102.089806063381,499.89952708512936
NY,Rensselaer Cogen,54034,1GTDBS,,2024,4,196,192.84,14323.51,,0.037,0.001,7349.386,0.059,1.861,0.0382,123679.202,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",True,True,True,True,0.5130995126194627,1026.1990252389255,465.476047949814
NY,Rensselaer Cogen,54034,1GTDBS,,2025,1,38,35.47,2288.31,,0.006,0.001,1209.872,0.0591,0.383,0.0553,20361.114,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",True,True,True,True,0.528718573969436,1057.437147938872,479.6454220596336
NY,Rensselaer Cogen,54034,1GTDBS,,2025,2,104,103.09,7205.48,,0.019,0.001,3845.012,0.0591,0.951,0.0351,64700.221,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",True,True,True,True,0.5336232978233234,1067.2465956466467,484.09491269379424
NY,Rensselaer Cogen,54034,1GTDBS,,2025,3,602,585.97,39244.91,,0.104,0.001,20671.617,0.0591,4.916,0.0368,347851.214,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",True,True,True,True,0.5267337089064543,1053.4674178129087,477.84478276353747
NY,Rensselaer Cogen,54034,1GTDBS,,2025,4,312,302.95,21391.94,,0.057,0.001,11153.374,0.0594,2.924,0.046,187185.683,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Selective Catalytic Reduction|Steam Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",True,True,True,True,0.5213820719392445,1042.764143878489,472.9898593728648
NY,Lockport,54041,011854,,2020,1,20,19.55,817.59,,0.003,0.001,617.487,0.0591,0.649,0.133,10391.101,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",True,True,True,True,0.7552526327376802,1510.5052654753604,685.1536632644479
NY,Lockport,54041,011854,,2020,2,427,422.99,15322.73,,0.058,0.0009,11809.934,0.059,9.609,0.0985,198767.763,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",True,True,True,True,0.7707460746224726,1541.4921492449453,699.2090773124085
NY,Lockport,54041,011854,,2020,3,743,703.21,25482.04,,0.1,0.0009,20326.413,0.0591,15.573,0.0954,342067.232,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",True,True,True,True,0.7976760494842642,1595.3520989685283,723.6395395556094
NY,Lockport,54041,011854,,2020,4,20,19.35,784.2,,0.003,0.001,608.085,0.0591,0.758,0.1548,10232.305,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",True,True,True,True,0.7754208110175975,1550.841622035195,703.4499268335884
NY,Lockport,54041,011854,,2021,1,142,135.53,5880.54,,0.022,0.001,4568.141,0.0591,4.998,0.135,76863.318,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7768233869678635,1553.646773935727,704.7223223323606
NY,Lockport,54041,011854,,2021,2,90,86.09,3286.26,,0.013,0.001,2623.093,0.059,2.083,0.1016,44162.198,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7982000815516727,1596.4001631033452,724.114933450433
NY,Lockport,54041,011854,,2021,3,117,109.31,4017.82,,0.016,0.001,3244.264,0.0591,2.526,0.0975,54625.916,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.807468726822008,1614.937453644016,732.5233070001543
NY,Lockport,54041,011854,,2021,4,0,0.0,,,,,,,,,,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,,,
NY,Lockport,54041,011854,,2022,1,801,793.66,34956.18,,0.143,0.001,28051.736,0.0591,28.298,0.1222,472066.885,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.8024828799943243,1604.9657599886486,728.0002228421023
NY,Lockport,54041,011854,,2022,2,16,15.43,564.43,,0.002,0.001,438.002,0.0595,0.41,0.1174,7364.552,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7760076537391706,1552.0153074783411,703.9823015953796
NY,Lockport,54041,011854,,2022,3,275,264.3,9680.77,,0.037,0.001,7664.26,0.0593,5.486,0.0902,128921.217,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7916994206039395,1583.398841207879,718.2176330387355
NY,Lockport,54041,011854,,2022,4,182,178.35,7815.26,,0.032,0.001,6359.486,0.0591,7.038,0.1345,107011.902,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.8137267346191936,1627.4534692383872,738.2004761765622
NY,Lockport,54041,011854,,2023,1,118,113.72,5036.28,,0.02,0.001,3991.121,0.0591,4.322,0.1322,67150.374,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7924740085936446,1584.9480171872892,718.9203274427832
NY,Lockport,54041,011854,,2023,2,15,14.45,531.47,,0.002,0.0009,410.321,0.0591,0.369,0.1123,6903.474,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7720492219692551,1544.0984439385102,700.391272699381
NY,Lockport,54041,011854,,2023,3,327,322.08,12444.97,,0.049,0.001,9934.885,0.0592,7.639,0.0942,167168.72,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.798305259072541,1596.610518145082,724.2103488923558
NY,Lockport,54041,011854,,2023,4,148,145.17,5693.46,,0.022,0.001,4497.283,0.0591,4.424,0.1191,75680.891,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7899033276777215,1579.8066553554431,716.5882449444487
NY,Lockport,54041,011854,,2024,1,216,208.65,9078.01,,0.032,0.001,6678.162,0.059,7.712,0.1395,112380.968,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",True,True,True,True,0.7356416218973101,1471.2832437946201,667.3628534940896
NY,Lockport,54041,011854,,2024,2,110,106.78,4188.01,,0.016,0.001,3225.953,0.0592,2.835,0.1101,54287.685,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",True,True,True,True,0.7702830222468428,1540.5660444936855,698.7890032634162
NY,Lockport,54041,011854,,2024,3,454,440.51,16638.73,,0.066,0.001,13010.103,0.0592,9.396,0.0892,218907.481,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",True,True,True,True,0.7819168289887509,1563.8336579775018,709.3430152077844
NY,Lockport,54041,011854,,2024,4,413,408.91,17713.3,,0.068,0.001,13684.453,0.0591,14.754,0.1295,230255.809,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",True,True,True,True,0.7725524323530906,1545.1048647061812,700.847777480606
NY,Lockport,54041,011854,,2025,1,998,993.72,44055.45,,0.17,0.001,34509.741,0.0591,34.682,0.1206,580720.265,Pipeline Natural Gas,Diesel Oil,Combined cycle,,Steam Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",True,True,True,True,0.7833251277651233,1566.6502555302466,710.6206023670702
